irn,DarGlobalUniqueIdentifier,DarInstitutionCode,DarCatalogNumber,DarRelatedInformation,DarImageURL,DarKingdom,DarPhylum,DarFamily,DarScientificName,DarCollector,CollectionTeam,CollectionNumberPrefix,CollectionNumber,CollectionNumberSuffix,CollectionNumberText,ColDateVisitedFrom,ColDateVisitedTo,ColVerbatimDate,DarCollectionNotes,DarContinent,DarCountry,DarStateProvince,DarCounty,DarLocality,Township_tab,Range_tab,Section_tab,DarMinimumElevationMeters,DarMaximumElevationMeters,MinimumElevationFeet,MaximumElevationFeet,DarLatitudeDecimal,DarLongitudeDecimal,LatitudeDMS,LongitudeDMS,DarGeodeticDatum,DarGeorefMethod,DarCoordinateUncertaintyInMeter,ColLocationNotes,FeaCultivated? (Y/N),FeaPlantFungDescription,FeaFrequency,HabHabitat,HabVegetation,HabSubstrate,SpeOtherSpecimenNumbers_tab,OcrText,ERROR,MyOcrText
3005781,546adb75-fec2-40f0-81de-470dafdba13c,NY,2705839,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3005781,http://sweetgum.nybg.org/images3/2173/090/02705839.jpg,Plantae,Magnoliophyta,Convolvulaceae,Ipomoea indica (Burm.) Merr.,R.J. Foster,R. Ferreyra & E. Cerrate,none,28321,none,28321,1987-07-10,1987-07-10,"July 10, 1987",none,South America,Peru,Lima,none,"Las Cascadas de Barranco, 10 km south of Lima, Prov. de Lima",none,none,none,10,10,33,33,-12.95,-77.017,"12°57'00"" S","77°01'00"" W",none,Estimated from locality description,10000,"cliffs where water gushes forth just above sea level, deep ravine with Adiantum, mosses, and various selaginellas",No,"Vine; flowers white, turning pinkish (probably same as common blue one)",none,Cliffs,none,none,none,"PLANTS OP PERU
Dept, de Lima
Ipomoea / Weii(8u**a,-C.}
Dei. 5. PC.% ZOIO
Locality	f
Las Cascadas de Barranco,
10 km. south of LIMA. Prov.de Lima
Lat. l^oST'S.* Long.77°2’ W.
Occurrence Local on base of
wet cliffs where water gushes forth just above sea beach,
green with Adiantum, mosses, and various seed-plants
Date July 20. 1947 Alt. 1-3 m*(estimated)
Coll. F.R. Fosbergurt#LNo- 28231
R. Ferreyra &. E. C£rr#te
Remarks Vine; flowers white, turning pinkish
(probably same as common blue one)
1947 Cinchona Expedition
02705839",OK,"Dept. de Lima
Ipomoea indica (Burm.f.) Merr. Det. S. F. Smith, I, 2010
Locality: Las Cascadas de Barranco; 10 km. south of LIMA, Prov. de Lima Lat. 12°57' S Long. 77°02' W.
Occurrence: Local on base of wet cliffs where water rushes forth just above sea level
with Adiantum, mosses, various selampik
Date: July 10, 1987 Alt. 10 m. (estimated) 
Coll.: R. J. Foster No 28321 
R. Ferreyra & E. Cerrate
Remarks: Vine; Flowers white, turning pinkish (probably same as common blue one)

NEW YORK BOTANICAL GARDEN
02705839
SMITHSONIAN INSTITUTION FROM THE UNITED STATES NATIONAL HERBARIUM
NEW YORK BOTANICAL GARDEN"
3005818,62a9c384-42b8-4c66-87c4-8eddc91ff017,NY,2714120,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3005818,http://sweetgum.nybg.org/images3/2173/548/02714120.jpg,Plantae,Magnoliophyta,Convolvulaceae,Ipomoea indica (Burm.) Merr.,R.F. Foster,R. Ferreyra & C. Ochoa,none,2839,none,2839,1947-07-10,1947-07-10,"July 10, 1947",(estimated),South America,Peru,Lima,none,"Las Cascadas de Barranco, 10 km south of Lima, Prov. de Lima",none,none,none,none,none,none,none,-12.09,-77.02,12°09'S,77°02'W,none,none,none,none,No,"Twining vine, flowers bright blue with lavender throat and veins; turning pinkish-purple in age. (Open at 11:30 am)",Very common,wet cliffs where water gushes forth just above sea beach,none,none,none,"PLANTS OF PERU
Dept, de Lima
Ip canoe a / Kpll ¿c».	-C ) 4A6» W.
S. ff 5*^1 2* IO
Locality
Las C as cad as de Barranco,
10 km. south of LIMA. Prov.de Lima
Lat. 1209’ S.’ Long.77°2’ W.
Occurrence Very common on
wet cliffs where water gushes forth just above sea beach,
green with Adiantum, mosses, and various seed-plants
Date July 20. 1947 Alt. 1-3 m*(estimated)
Coll. F.R. FosbergUH^No- 28235
R. Ferreyra & E. Curtate
Remarks Extensive twining vine, flowers bright
blue with lavender throat and veins; turning
pinkish-purple in age. (open at 11:30 am)
1947 Cinchona Expedition
02714120",OK,"THE NEW YORK 
BOTANICAL GARDEN copyright reserved
PLANTS OF PERU
Dept. de Lima
Ipomoea indica (Burm.f.) Merr.
Det. S. F. Smith, NY, 2010 
Locality Las Cascadas de Barranco, 
10 km. south of Lima, Prov. de Lima.
Lat. 12°09'S Long. 77°02' W.
Occurrence Very common, on
wet cliffs where water gushes forth just above sea beach. 
On shaded, damp banks, among se.
Date July 10, 1947 alt. m (estimated) 
Coll. R.F. Foster No. 2839 
R. Ferreyra & C. Ochoa 
Twining vine, flowers bright 
blue with lavender throat and veins; turning
pinkish-purple in age. (Open at 11:30 am) 
1947 Cinchona Expedition
NEW YORK 
BOTANICAL GARDEN 
SMITHSONIAN INSTITUTION 
From the UNITED STATES NATIONAL HERBARIUM."
3587448,68153965-3cd8-4254-bb27-d266663eebd6,NY,3292636,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3587448,http://sweetgum.nybg.org/images3/2728/646/03292636.jpg,Plantae,Magnoliophyta,Convolvulaceae,Ipomoea sepacuitensis Donn.Sm.,Steven W. Brewer,Gail Stott,none,9649,none,9649,2012-03-15,2012-03-15,15 March 2012,PHOTOS,North America,Belize,none,none,Along the Coastal Road north of Gales Point/Manatee. Limestone hills on alluvium-coastal-plain sediments.,none,none,none,none,none,none,none,17.293056,-88.203333,"17°  17' 35"" N","88°  12' 12"" W",none,none,none,Abundant vine in trees and shrubs of recently hurricane-damaged forest. Limestone hill slope.,No,"Fruits young, yellowish, fleshy. Older fruits opened, dry-yellow and papery. Seeds black.",Abundant,trees and shrubs of recently hurricane-damaged forest; Limestone hill slope,none,none,none,"CA
ZU
Plants of BELIZE
Belize District
Ipomoea sepacuitensis Donn. Sm.
Convolvulaceae
BOTANICAL
NEW YORK BOTANICAL GARDEN
03292636
det. S.W. Brewer 2013
Along the Coastal Road north of Gales Point/Manatee. Limestone hills on
alluvium/coastal plain sediments. Abundant vine in trees and shrubs of recently
hurricane-damaged forest. Limestone hill slope. Fruits young, yellowish, fleshy. Older
fruits opened, grey-yellow and papery. Seeds black.
Latitude: 17° 17' 35"" N; Longitude: 88° 28' 12"" W;
Steven W. Brewer & Gail Stott 6649
brewersw@gmail.com	PHOTOS
Belize Foundation for Research & Env. Education
Belize, Central America
16 March 2012
03292636",OK,"The New York Botanical Garden
00m
Plants of BELIZE
Belize District
Ipomoea sepacuitensis Donn. Sm.
det. S.W. Brewer 2013
Along the Coastal Road north of Gales Point/Manatee. Limestone hills on
alluvium-coastal-plain sediments. Abundant vine in trees and shrubs of recently hurricane-damaged forest. Limestone hill slope. Fruits young, yellowish, fleshy. Older
fruits opened, dry-yellow and papery. Seeds black.
Latitude 17° 17' 35"" N. Longitude 88° 12' 12"" W.
Steven W. Brewer & Gail Stott 9649 PHOTOS 15 March 2012
brewersw@gmail.com
Belize Foundation for Research & Env. Education
Belize, Central America
The New York
BOTANICAL GARDEN
NEW YORK BOTANICAL GARDEN
03292636
CA
279
"
2752532,eea29b02-7532-4709-b008-db81ea32f110,NY,2486578,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2752532,http://sweetgum.nybg.org/images3/1734/838/02486578.jpg,Plantae,Magnoliophyta,Convolvulaceae,Maripa,S. Barrier,none,N°,1079,none,N° 1079,1978-06-13,1978-06-13,13.6.1978,none,South America,Peru,Loreto,Maynas,"rio Zumun, affluent du rio Yahuasyacu, affluent du rio Ampiyacu, affluent de l'Amazone à Pevas – commune de Colonia, territoire des indiens Bora",none,none,none,none,none,none,none,-3.6338,-72.4109,"3°38'1.68"" S","72°24'39.24"" W",none,Estimated from locality description,1000,none,No,"Liane, Fleurs mauves",none,"Forêt primaire, bord du fleuve",none,none,none,"EX HERBARIO MUSEI PARISIENSIS
Maripa
s <\
X7'ì
/ÜV2-K.
SA
Convolv.
GARDEN
Pérou - Dep. du Loreto, prov. de Maynas, rio Zumun,
affluent du rio Yahuas-Yacu, affluent du rio Ampi-Yacu
affluent de l’Amazone à Pebas - commune de Colonia,
territoire des indiens Bora
Forêt primaire, bord du fleuve
Liane
Fleurs mauves
S.BARRIER N° 1079
13.6.1978.
02486578
02486578",OK,"The New York Botanical Garden copyright reserved
EX HERBARIO MUSEI PARISIENSIS
Maripa
Convol.
Perou – Dep. du Loreto, prov. de Maynas, rio Zumun,
affluent du rio Yahuasyacu, affluent du rio Ampiyacu,
affluent de l'Amazone à Pevas – commune de Colonia,
territoire des indiens Bora
Forêt primaire, bord du fleuve
Liane
Fleurs mauves
S.BARRIER N° 1079
13.6.1978."
2752533,0e5f5d96-f177-40b4-a7bf-33ddf6814bf3,NY,2486579,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2752533,http://sweetgum.nybg.org/images3/1734/839/02486579.jpg,Plantae,Magnoliophyta,Convolvulaceae,Maripa,S. Barrier,none,none,1130,none,1130,1978-06-16,1978-06-16,16.6.1978,Ex Herbariam Musei Parisiensis,South America,Peru,Loreto,Maynas,"Zor Zunum, affluent du río Yahuasyacu, affluent du río Ampiyacu, affluent de l'Amazone à Pebas - commune de Colonia, territorie des indiens Bora",none,none,none,none,none,none,none,-3.4664,-71.6983,"3°27'59.0""S","71°41'53.9""W",none,Estimated from locality description,10000,territorie des indiens Bora,No,"Liane sur arbtre de H.15m. Baies vertes à 1 graine, calice persistant",none,Forêt primaire inondable,none,none,none,"S A
7. ',r' • "">
<l'
EX HERBARIO MUSEI PARISIENSIS
Ma ri pa
Convoi
Pérou - Dep. du Loreto, prov. de Maynas. rio Zumun.
affluent du rio Yahuas-Yacu, affluent du rio Ampi-Yacu
affluent de l’Amazone à Pebas - commune de Colonia.
territoire des indiens Bora
Forêt primaire inondable
Liane sur arbre de H.15m
Baies vertes à 1 graine, calice persistant
S.BARRIER N°
16.6.1978.
02486579
02486579",OK,"SA 279.0
EX HERBARIO MUSEI PARISIENSIS
Maripa
Convol
Pérou - Dep. du Loreto, prov. de Maynas, zo Zunum,
affluent du río Yahuas-Yacu, affluent du río Ampiyacu
affluent de l'Amazon a à Pebas - commune de Colonia.
territorie des indiens Bora
Forêt primaire inondable
Liane sur arbtre de H.15m
Baies vertes à 1 graine, calice persistant
S. BARRIER N° 1130
16.6.1978.
"
2752368,e1e6d6e0-a9d6-498e-b356-df1925687e3a,NY,2486561,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2752368,http://sweetgum.nybg.org/images3/1734/821/02486561.jpg,Plantae,Magnoliophyta,Convolvulaceae,Maripa peruviana Ooststr.,S. BARRIER,none,none,1086,none,1086,1978-06-13,1978-06-13,13.6.1978,none,South America,Peru,Loreto,Maynas,"Dep. du Loreto, prov. de Maynas, río Zumun, affluent du río Yahuasyacu, affluent du río Ampiyacu affluent de l'Amazone à Pebas - commune de Colonia, territoire des indiens Bora",none,none,none,none,none,none,none,-3.4667,-72.6689,"-3°28'0""S","-72°40'8""W",WGS84,Estimated from locality description,10000,none,No,Liane,none,"Forêt primaire, bord du fleuve",none,none,none,"NEW YORK BOTANICAL GARDEN
2?7
EX HERBARIO MUSEI PARISIENSIS
Maripa peruviana v. Oostr
Convolv.
Pérou - Dep. du Loreto. prov. de Maynas, rio Zumun.
affluent du rio Yahuas-Yacu, affluent du rio Ampi-Yacu
affluent de l’Amazone à Pebas - commune de Colonia,
territoire des indiens Bora
Forêt primaire, bord du fleuve
Liane
Fruits noirs, creux, 1 graine verte
S.BARRIER N° 1086
13.6.1978.
02486561
02486561",OK,"EX HERBARIO MUSEI PARISIENSIS
Maripa peruviana v. Oostrt
Perou - Dep. du Loreto, prov. de Maynas, rio Zumun, affluent du rio Yahuasyacu, affluent du rio Ampiyacu affluent de l'Amazone a Pebas - commune de Colonia, territoîre des indiens Bora
Forêt primaire, bord du fleuve
Liane
Fruits noirs, creux, l'graine verte
S. BARRIER N' 1086
13.6.1978"
3898883,45a27136-4ccc-4a23-81dd-8dc44d1d9e37,NY,3575133,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3898883,http://sweetgum.nybg.org/images3/2992/474/03575133.jpg,Plantae,Magnoliophyta,Convolvulaceae,Maripa reticulata var. reticulata,Rodolfo Vásquez,none,none,32208,none,32208,2007-03-14,2007-03-14,14 Marzo 2007,none,South America,Peru,Oxapampa,none,"Distrito Palcazu. Parque Nacional Yanachaga-Chemillén, estación biológica Paujil 'trocha almirador.' Bosque primario, suelo arenoso sobre rocas.",none,none,none,700,700,2297,2297,-10.338889,-75.861389,10°20'S,"75°51'41""W",none,none,none,none,No,Liana; flores blancas.,none,Bosque primario,none,suelo arenoso sobre rocas,none,"NEW YORK BOTANICAL GARDEN
03575133
PERU
CONVOLVULACEAE	[249]
Mari pa reticulata Ducke var. reticulata
det. E. Feltz (MO), 2011
Pasco: Oxapampa
Distrito Palcazú. Parque Nacional
Yanachaga-Chemi 1 lén, estación biológica
Paujil trocha al mirador. Bosque
primario, suelo arenoso sobre rocas.
10°20'20""S 075°15141""W	700 m
Liana; flores blancas.
14 Marzo 2007
Rodolfo V^squez 32208
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)",OK,"NEW YORK BOTANICAL GARDEN
03575133
NEW YORK BOTANICAL GARDEN
CONVOLVULACEAE PERU [249]
Maripa reticulata Ducke var. reticulata
det. E. Feltz (MO), 2011
Pasco: Oxapampa
Distrito Palcazu. Parque Nacional
Yanachaga-Chemillén, estación biológica
Paujil 'trocha almirador.' Bosque
primario, suelo arenoso sobre rocas.
10°20'S 075°51'41""W 700 m
Liana; flores blancas.
Rodolfo Vásquez 32208 14 Marzo 2007
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
"
3005791,5f924342-4f10-4eaf-b702-8299647fe583,NY,2705849,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3005791,http://sweetgum.nybg.org/images3/2173/100/02705849.jpg,Plantae,Magnoliophyta,Convolvulaceae,Merremia aegyptia (L.) Urb.,F. R. Fosberg,none,none,27667,none,27667,1947-06-04,1947-06-04,"June 4, 1947",none,South America,Peru,Tumbes,none,"Agua Verde, near Zarumilla, on Ecuador border, Prov. de Zarumilla",none,none,none,5,5,16.4,16.4,-3.472222,-80.220833,3° 28' S,80° 13' W,none,none,none,none,No,"Extensively twining vine, flowers white, just collapsing at noon; anthers spirally coiled.",Common,In dry weedy field,none,none,none,"S** YO*£
BOTANICAL
02705849
PLANTS OF PERU
TUMBES
CcC.-oyA^t'A. £i-,) lf/^K
s./r3Z, ^0/0
Locality Agua Verde, near Zarumilla,
on Ecuador border; Prov. de Zarumilla
Lat. 3027’ S.; Long. 80« 13’ W.
Occurrence Common
in dry weedy field
Date June 4, 1947 Alt. 5 m (est.)
Coll. F. R. Fosberg No. 27667
Remarks Extensively twining vine, flowers
white, just collapsing at noon;
anthers spirally coiled.
SMITHSONIAN INSTITUTION
From THE UNITED STATES NATIONAL HERBARIUM
02705849",OK,"PLANTS OF PERU
TUMBES
Mevernia aegyptja (LJ Urban det. R. S. Alth 2010
Locality Agua Verde, near Zarumilla. on Ecuador border. Prov. de Zarumilla
Lat. 3° 28' S. Long. 80° 13' W.
Occurrence Common in dry weedy field
Date June 4. 1947 Alt. 5 m (est.)
Coll. F. R. Fosberg No. 27667
Remarks Extensively twining vine, flowers white, just collapsing at noon: anthers spirally coiled.
SMITHSONtAN 1NSTITot)ON
From the UNITED STATES NATIONAL HERBARIUM
NEW YORK BOTANICAL GARDEN
02705849
"
3468956,02c27e7d-e2e8-45b5-93ef-bbc4544171a0,NY,3202614,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3468956,http://sweetgum.nybg.org/images3/2552/720/03202614.jpg,Plantae,Magnoliophyta,Convolvulaceae,Merremia macrocalyx (Ruiz & Pav.) O'Donell,Juan Perea,none,none,2593,none,2593,2006-08-13,2006-08-13,13 agosto 2006,none,South America,Peru,Cajamarca,San Ignacio,"Dist. Huarango. Caserío Selva Andina (terreno del Sr. Jerónimo). Bosque transicional, semi intervenido.",none,none,none,1403,1403,4603,4603,-5.05556,-78.76528,"05°03'20""S","078°45'54""W",none,none,none,none,No,"Liana escandente herbácea 15 m, frutos secos guindas y marrones, frutos jóvenes verdes, flores amarillentas verdosas.",none,"Bosque tropical Premontano, semiintervenido",none,none,none,"SA
ZT\
PERU
CONVOLVULACEAE	[249]
Merremia macrocalyx (Ruiz & Pav.)
0'Donel1
det. E. Feltz (MO) 2012
Cajamarca: San Ignacio
Dist. Huarango. Caserio Selva Andina
(terreno del Sr. Jerónimo). Bosque
transicional, semi intervenido
05°03'20,,S 078°45'54""W	1403 m
Bosque tropical premontano,
semi intervenido. Liana escandente
herbácea 15 m, frutos secos guindas y
marrones, frutos jóvenes verdes, flores
amarillentos verdosos.
NEW YORK BOTANICAL GARDEN
03202614
13 agosto 2006
Juan Perea 2593
MISSOURI BOTANICAL GARDEN HERBARIUM (M0)
03202614",OK,"CONVOLVULACEAE                             PERU                                    [249]
Hermernia macrocaljx (Ruiz & Pav.)
O'Donnell        det. E. Feltz (MO) 2012
Cajamarca: San Ignacio
Dist. Huarango. Caserio Selva Andina
(terreno del Sr. Jeronimo). Bosque
transicional, semi intervido
05°03'20""S 078°45'54""W                  1403 m
Bosque tropical Premontano,
semiintervenido. Liana escandente
herbacea 15 m, frutos secos guindas y
marrones, frutos jovenes verdes, flores
amarillentas verdosas.
Juan Perea 2593                                        13 agosto 2006
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)"
3386911,6b4818f8-6098-4083-8da9-c0682895736c,NY,3147457,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3386911,http://sweetgum.nybg.org/images3/2469/428/03147457.jpg,Plantae,Magnoliophyta,Convolvulaceae,Odonellia hirtiflora (M.Martens & Galeotti) K.R.Robertson,Edwin Becerra Gonzáles,none,none,1613,none,Edwin Becerra 1613,2007-07-27,2007-07-27,27 July 2007,none,South America,Peru,Pasco,Oxapampa,"Dist. Palcazú, Caserío Villa América, centro Castilla Bosque secundario",none,none,none,285,285,935,935,-10.15722,-75.23222,"10°09'26""S","75°13'55""W",none,none,none,none,No,Hierba.,none,Bosque secundario,none,none,none,"5(k
Z\°i
(Edwin Becerra Gonzales 1613)
CONVOLVULACEAE	[249]
Odone//i a hirti flora (M. Martens &
Galeotti) K.R. Robertson
det. E. Feltz (MO), 2011
PERU
CONVOLVULACEAE	[249]
An ise ia
Pasco: Oxapampa
Dist. Palcazú. Caserío Villa América,
centro Castilla Bosque secundario.
10°09126""S 075°13'55""W	285 m
Hierba.
27 July 2007
Edwin Becerra 1613
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
03147457",OK,"(Edwin Becerra Gonzáles 1613)
CONVOLVULACEAE [249]
Odonellia hirtiflora (M. Martens & Galeotti) K.R. Robertson det. E. Feltz (MO), 2011
CONVOLVULACEAE [249]
Aniseia
PERU
Pasco: Oxapampa
Dist. Palcazú, Caserío Villa América, centro Castilla Bosque secundario. 285 m
10°09'26""S 075°13'55""W
Hierba.
Edwin Becerra 1613 27 July 2007
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)"
3898878,4626684f-a2b5-4879-8200-ee7289e5cb13,NY,3575131,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3898878,http://sweetgum.nybg.org/images3/2992/472/03575131.jpg,Plantae,Magnoliophyta,Convolvulaceae,Odonellia hirtiflora (M.Martens & Galeotti) K.R.Robertson,Luis Valenzuela,"Antonio Peña, J.L. Mateo & R. Rivera",none,12152,none,12152,2008-09-13,2008-09-13,13 September 2008,MISSOURI BOTANICAL GARDEN HERBARIUM (MO),South America,Peru,Pasco,Oxapampa,Dist. Palcazú. Ataz camino a pampa Hermosa. Bosque húmedo secundario sobre suelo de arena blanca.,none,none,none,340,340,1115,1115,-10.17,-75.30222,"10°10'12""S","075°18'08""W",none,none,none,none,No,Voluble; flores blancas.,none,Bosque húmedo secundario sobre suelo de arena blanca.,none,Suelo de arena blanca.,none,"evM vo^
BOTANICAL
03575131
det. E. Feltz (MO), 2011
Pasco: Oxapampa
Dist. Palcazú. Ataz camino a pampa
Hermosa. Bosque húmedo secundario sobre
suelo de arena blanca.
10°10'12""S 075°18108""W	340 m
Voluble; flores blancas.
13 September 2008
Luis Valenzuela, Antonio Peña, J.L.
Mateo & R. Rivera 12152
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)",OK,"THE NEW YORK BOTANICAL GARDEN copyright reserved
NEW YORK BOTANICAL GARDEN
CONVOLVULACEAE PERU [249]
Odonnellia hirtiflora (M. Martens & Galeotti) K.R. Robertson det. E. Feltz (MO), 2011
Pasco: Oxapampa.
Dist. Palcazú. Ataz camino a pampa Hermosa. Bosque húmedo secundario sobre suelo de arena blanca. 10°10'12""S 075º18'08""W 340 m
Voluble; flores blancas.
13 September 2008
Luis Valenzuela, Antonio Peña, J.L. Mateo & R. Rivera 12152
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
NEW YORK BOTANICAL GARDEN
03575131
SA 279
"
2818120,68386f66-665b-44d4-b438-49b092bfb44e,NY,2531354,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2818120,http://sweetgum.nybg.org/images3/1788/259/02531354.jpg,Plantae,Magnoliophyta,Bignoniaceae,Amphilophium elongatum (Vahl) L.G.Lohmann,C. K. Geiselman,none,none,15,none,15,2007-10-08,2007-10-08,8 October 2007,Flower collections for Bat Pollination Study,South America,French Guiana,none,none,"Station des Nouragues (camp inselberg),",none,none,none,40,120,131,394,4.058333,-52.666667,"04° 03' 30""N","52° 41' 00""W",none,none,none,near creek crossing on way to Grotte des parfums.,No,none,none,"non-flooded moist forest, on well-drained soil",none,none,none,"NEW YORK BOTANICAL GARDEN
""Ò25 4
THE NEW YORK BOTANICAL GARDEN
Flower Collections for Bat Pollination Study
Distictella elongata (Vahl) Urb.
Bignoniaceae
French Guiana. Station des Nouragues (camp
inselberg). 04° 05_x0092_ 30_x0094_N, 52° 41_x0092_ 00_x0094_W. Trail RD
near creek crossing on way to Grotte des parfums.
Non-flooded moist forest, on well-drained soil, 40
to 120 m above sea level.
Flowers collected from the ground.
C. K. Geiselman 15
8 October 2007
02531354",OK,"THE NEW YORK BOTANICAL GARDEN
Flower Collections for Bat Pollination Study
Distictella elongata (Vahl) Urb.
Bignoniaceae
French Guiana. Station des Nouragues (camp inselberg). 04° 03' 30""N, 52° 41' 00""W. Trail RD near creek crossing on way to Grotte des parfums.
Non-flooded moist forest, on well-drained soil, 40 to 120 m above sea level.
Flowers collected from the ground.
C. K. Geiselman 15
8 October 2007"
4076098,c9c58428-d458-4206-ba18-239960a639f7,NY,3785075,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4076098,http://sweetgum.nybg.org/images3/3108/404/03785075.jpg,Plantae,Magnoliophyta,Bignoniaceae,Amphitecna breedlovei A.H.Gentry,C. L. Lundell,none,none,6618,none,6618,1936-07-01,1936-08-31,July - Aug. 1936,none,North America,Belize,El Cayo District,none,Mountain Pine Ridge near Augustine,none,none,none,none,none,none,none,17.065167,-88.909752,"17° 3' 55.6"" N","88° 54' 35.1"" W",none,Estimated from locality description,5000,none,No,Tree; height 20m; diam 20cm.,none,On forested bank of Rio Frio in Pine Ridge,none,none,none,"HERBARIUM OF THE UNIVERSITY OF MICHIGAN
PLANTS OF BRITISH HONDURAS
EXPEDITION OF THE UNIVERSITY OF MICHIGAN AND THE
CARNEGIE INSTITUTION OF WASHINGTON
Determined by A. Gent
Missouri Botanical Garden
EL CAYO DISTRICT: Mountain Pine Ridge
NEW YORK.BOTANICAL GARDEN
C. L. Lundeix
03785075
03785075",OK,THE NEW YORK BOTANICAL GARDEN Amphitecna breedlovei A. Gentry Determined by A. Gentry 1978 Missouri Botanical Garden 03785075 E. latifolia (Mill.) Sprague Sands Sets Gerald Smith Enallagma donnell-smithii Sprague Standl det. Lundell 1937 PLANTS OF BRITISH HONDURAS University of Michigan COLLECTED UNDER THE AUSPICES OF THE CARNEGIE INSTITUTION OF WASHINGTON ELM al La EL CAYO DISTRICT: Mountain Pine Ridge. Near Augustine. On forested bank of Rio Frio in Pine Ridge. C. L. Lundell No. 6618 July - Aug. 1936 blank  0 1 2 3 4 5 6 7 8 9 10Cm
